자치구,행정동,성별,연령대,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
은평구,갈현2동,1,40,21.7,118,75.9,167,26.4,108,2904.7,200,1015.3,175,32.900000000000006,80,141.5,204,238.7,151,339.9,308,61.9,51,0.2,1122,-0.6,1113,27.1,2164,9.0,2410,3.4
은평구,갈현2동,1,50,13.1,151,108.1,219,41.6,185,3801.5,268,1649.3,299,46.6,123,146.3,349,215.2,312,261.6,580,62.900000000000006,106,-0.2,2042,-1.5,2367,31.5,2781,12.799999999999999,2860,1.7
은평구,갈현2동,1,60,5.3,173,68.6,303,30.0,223,2024.4,362,1009.0,370,31.6,172,101.3,708,88.0,648,117.3,803,39.5,161,-0.8999999999999999,1543,-1.7999999999999998,1613,28.4,1656,1.7,1654,1.7
은평구,갈현2동,2,20,22.4,44,58.5,104,23.5,54,2160.8,132,896.5,104,28.7,27,87.6,50,180.5,48,264.2,116,44.3,13,0.2,368,-0.2,343,32.4,1958,5.9,1962,3.4
은평구,갈현2동,2,30,22.5,78,58.3,150,23.3,100,1897.5,203,855.6,166,26.6,73,100.4,141,237.2,88,397.0,205,58.4,32,0.1,723,-0.30000000000000004,425,35.0,2055,8.7,2163,3.4
은평구,갈현2동,2,40,11.8,124,56.3,198,21.799999999999997,186,1671.9,282,733.1,281,23.6,52,94.4,155,209.6,93,353.70000000000005,344,46.9,22,-0.1,1278,-0.6,983,26.8,2542,8.3,2657,3.4
은평구,갈현2동,2,50,6.8999999999999995,163,85.7,286,35.2,259,2055.4,419,1172.7,472,34.2,112,116.4,380,185.7,317,308.4,904,47.9,81,-0.5,2409,-1.6,2528,25.9,3216,9.5,3238,5.1
은평구,갈현2동,2,60,3.1,280,54.2,493,24.4,388,1219.0,638,712.2,639,24.4,315,92.3,1048,69.6,939,109.1,1314,33.1,281,-1.3,1977,-1.9,2024,27.3,2084,17.7,2086,5.1
은평구,구산동,1,20,36.4,88,57.699999999999996,187,24.3,127,1802.6,268,767.7,233,25.5,22,147.5,98,194.2,71,235.1,153,58.8,12,0.6,576,-0.30000000000000004,424,31.5,1793,7.1,2037,3.4
은평구,구산동,1,30,31.6,152,73.5,207,27.8,145,2396.5,282,1007.9,227,33.1,80,146.39999999999998,220,259.8,179,331.5,281,65.5,61,0.30000000000000004,844,-0.30000000000000004,606,34.5,2162,8.5,2445,3.4
은평구,구산동,1,40,21.0,147,73.9,267,26.799999999999997,180,2618.3,304,975.6,297,32.7,147,132.3,375,238.2,311,316.7,495,56.599999999999994,114,0.1,1256,-0.6,1431,27.299999999999997,2559,7.8,2795,3.4
은평구,구산동,1,50,14.5,164,107.69999999999999,304,41.9,229,3554.7,392,1532.1,367,45.3,166,145.89999999999998,603,222.5,483,283.5,840,68.1,127,-0.2,2789,-1.5,3264,31.1,3833,8.399999999999999,3901,5.1
은평구,구산동,1,60,4.8,230,68.6,442,29.299999999999997,331,1919.5,534,955.8,521,30.700000000000003,259,103.9,945,97.8,853,132.10000000000002,1104,43.2,241,-1.0,2008,-1.7999999999999998,2141,26.6,2182,5.9,2188,5.1
은평구,구산동,2,20,23.4,37,63.4,95,25.7,51,1946.2,143,857.1,102,28.9,8,89.3,34,184.7,34,269.8,82,44.0,3,0.30000000000000004,359,-0.1,312,31.799999999999997,2013,5.7,2004,3.4
은평구,구산동,2,30,20.5,77,60.1,141,24.1,121,1825.4,179,845.9000000000001,163,27.200000000000003,71,97.9,144,219.2,103,363.4,227,56.3,41,0.1,768,-0.4,475,33.9,2025,8.2,2178,3.4
은평구,구산동,2,40,11.4,129,59.5,189,22.9,185,1408.6,312,736.5,296,22.7,108,91.80000000000001,204,200.8,175,353.5,374,45.6,64,-0.1,1320,-0.7,1009,25.8,2583,8.5,2741,3.4
은평구,구산동,2,50,8.0,157,87.6,277,35.9,266,1830.8,468,1109.2,514,32.0,91,118.0,350,177.8,295,301.9,949,46.9,58,-0.30000000000000004,2644,-1.5,2808,28.1,3543,8.5,3588,5.1
은평구,구산동,2,60,2.6,352,53.8,619,23.4,544,1136.1,775,667.3,803,22.3,354,90.3,1266,68.9,1087,108.6,1524,29.299999999999997,316,-1.1,2196,-1.9,2256,28.4,2323,10.600000000000001,2323,5.1
은평구,녹번동,1,20,35.8,70,59.2,140,23.7,90,2440.2,184,964.8,133,28.0,33,150.8,73,206.9,71,238.2,121,59.3,25,0.6,498,-0.2,361,31.3,1672,7.3,1957,3.4
은평구,녹번동,1,30,30.5,142,74.6,220,27.5,136,3037.3,237,1112.5,198,34.7,103,141.10000000000002,238,279.1,195,351.70000000000005,295,65.4,73,0.4,892,-0.4,679,33.599999999999994,2277,9.5,2775,3.4
은평구,녹번동,1,40,19.8,154,72.4,242,25.6,161,2810.4,261,1001.2,237,32.3,128,129.0,356,249.2,280,327.2,418,59.1,94,0.1,1233,-0.7,1293,27.7,2273,9.4,2597,3.4
은평구,녹번동,1,50,13.399999999999999,169,103.3,295,39.4,229,3715.8,337,1663.6,323,45.3,141,144.6,466,228.7,391,275.0,662,67.0,102,-0.2,2464,-1.7,2739,28.6,3234,12.600000000000001,3290,5.1
은평구,녹번동,1,60,4.6,226,67.2,420,29.6,309,2073.5,449,1028.8,456,31.9,262,103.5,897,92.9,811,116.8,1005,36.9,228,-0.8999999999999999,1992,-1.9,2087,17.200000000000003,2146,5.8,2149,5.1
은평구,녹번동,2,20,24.700000000000003,56,62.0,84,25.0,67,2289.3999999999996,125,990.2,104,29.1,29,88.1,49,179.3,40,281.1,115,45.7,14,0.4,370,-0.1,308,31.700000000000003,1959,6.8,2072,3.4
은평구,녹번동,2,30,18.299999999999997,90,58.599999999999994,169,24.200000000000003,115,2175.4,189,953.4,148,27.5,83,86.4,107,224.8,90,379.79999999999995,200,52.9,39,0.1,746,-0.30000000000000004,448,31.0,2442,7.300000000000001,2639,3.4
은평구,녹번동,2,40,11.100000000000001,112,56.9,222,21.9,151,1688.4,270,794.4,242,23.6,98,90.5,198,201.7,125,350.4,333,45.7,57,-0.1,1237,-0.6,969,26.299999999999997,2354,8.2,2559,3.4
은평구,녹번동,2,50,7.5,180,84.2,339,34.4,294,2151.7,450,1277.8,482,33.5,138,117.6,433,192.5,364,306.09999999999997,996,48.1,81,-0.30000000000000004,2876,-1.5,2981,27.8,3772,8.0,3812,5.1
은평구,녹번동,2,60,3.0,457,54.8,763,23.4,638,1423.2,904,819.2,892,25.799999999999997,440,98.3,1490,74.2,1358,124.9,1774,35.9,412,-1.1,2708,-1.9,2784,27.6,2880,11.4,2871,5.1
은평구,대조동,1,20,38.7,104,57.2,190,23.1,117,2200.7,269,941.3,196,28.3,45,154.5,113,213.3,91,256.7,151,57.7,36,0.6,465,-0.2,335,35.8,1756,7.0,2094,3.4
은평구,대조동,1,30,32.1,197,71.4,294,25.9,192,2745.6,275,1076.7,267,34.4,125,140.3,331,287.9,244,338.9,303,65.80000000000001,97,0.30000000000000004,868,-0.30000000000000004,656,37.1,2386,8.7,2798,3.4
은평구,대조동,1,40,19.1,207,70.2,307,25.0,247,2730.0,339,960.9000000000001,327,33.2,120,137.60000000000002,315,235.3,267,325.7,388,58.900000000000006,91,0.0,1324,-0.7,1200,28.9,2220,8.9,2495,3.4
은평구,대조동,1,50,15.399999999999999,196,96.9,314,36.2,246,3514.0,405,1508.3000000000002,364,45.2,105,146.8,480,200.1,348,259.3,636,61.8,95,-0.2,2265,-1.5,2611,32.0,3004,15.0,3079,5.1
은평구,대조동,1,60,5.0,256,63.5,424,26.5,344,1972.6999999999998,517,970.4,501,32.1,206,103.5,867,97.6,822,127.6,987,39.8,200,-1.0,1846,-1.9,1955,24.4,2005,15.0,2008,1.7
은평구,대조동,2,20,26.1,71,61.8,106,24.6,88,2492.0,163,1068.7,116,30.7,45,84.0,73,183.9,79,282.0,162,47.2,14,0.2,403,-0.1,306,33.4,2327,6.800000000000001,2438,3.4
은평구,대조동,2,30,20.9,118,59.5,203,22.700000000000003,167,2098.0,272,946.8,204,27.8,93,98.6,175,222.8,126,370.3,252,55.9,33,0.1,828,-0.30000000000000004,615,34.2,2497,8.1,2663,3.4
은평구,대조동,2,40,12.3,115,55.5,260,20.6,180,1679.0,372,736.5,279,23.799999999999997,92,98.0,172,193.8,123,351.0,353,47.5,50,-0.1,1234,-0.7,966,27.9,2330,7.2,2480,3.4
은평구,대조동,2,50,7.7,217,79.6,388,32.0,357,1896.6,549,1089.2,595,31.4,148,123.30000000000001,463,188.4,342,300.5,1052,48.8,109,-0.4,2719,-1.6,2777,30.3,3542,9.799999999999999,3580,5.1
은평구,대조동,2,60,2.6999999999999997,455,48.1,697,21.5,629,1145.5,869,706.9,881,24.3,474,100.1,1369,69.7,1243,102.4,1644,33.2,447,-1.3,2404,-1.9,2424,26.2,2503,8.3,2505,1.7
은평구,불광1동,1,20,35.4,93,57.599999999999994,141,24.0,118,2170.2,219,932.7,157,27.5,39,145.3,123,197.8,86,240.7,172,59.400000000000006,32,0.5,632,-0.2,549,30.9,2091,7.800000000000001,2476,3.4
은평구,불광1동,1,30,32.8,168,72.8,306,26.9,173,2902.5,312,1064.1,256,35.1,135,145.39999999999998,301,291.1,244,352.79999999999995,324,70.2,85,0.30000000000000004,1011,-0.30000000000000004,872,35.5,2651,9.8,3292,3.4
은평구,불광1동,1,40,20.9,215,73.9,333,26.799999999999997,212,2841.3,331,1011.6,307,33.400000000000006,165,129.6,421,247.3,302,332.1,509,60.900000000000006,97,0.1,1451,-0.6,1675,28.4,2857,9.100000000000001,3249,3.4
은평구,불광1동,1,50,14.100000000000001,172,107.80000000000001,336,41.0,233,3899.8,427,1668.6,368,47.5,158,143.5,560,230.0,445,264.8,797,65.9,135,-0.2,2883,-1.5,3359,29.299999999999997,3967,10.7,4083,5.1
은평구,불광1동,1,60,5.3,239,68.5,454,29.3,349,2157.7,536,1052.8,534,33.2,284,104.1,1109,97.5,950,120.3,1214,43.0,257,-0.8,2317,-1.9,2448,21.8,2499,10.299999999999999,2514,1.7
은평구,불광1동,2,20,23.9,57,61.5,111,24.799999999999997,67,2347.0,159,975.3,102,30.6,24,87.2,40,176.6,30,271.70000000000005,126,46.5,13,0.4,392,0.0,336,31.1,2429,6.1,2607,3.4
은평구,불광1동,2,30,18.3,98,59.3,198,23.799999999999997,146,2036.5,264,913.4,201,27.799999999999997,89,90.0,172,220.0,153,375.9,297,52.2,64,0.1,1049,-0.30000000000000004,695,31.4,2950,7.6,3165,3.4
은평구,불광1동,2,40,11.7,124,58.5,242,23.1,149,1714.4,317,800.6,279,24.700000000000003,109,92.5,235,202.8,163,352.1,423,47.4,78,-0.1,1584,-0.7,1268,25.4,2969,7.4,3247,3.4
은평구,불광1동,2,50,7.3,215,84.8,398,34.2,294,2103.2,570,1168.5,546,33.400000000000006,154,115.9,514,184.0,421,297.8,1156,46.1,110,-0.4,3467,-1.5,3648,24.9,4636,7.9,4748,5.1
은평구,불광1동,2,60,2.7,481,51.5,824,23.4,632,1293.3,990,735.5,941,23.8,569,95.69999999999999,1765,67.2,1587,106.5,2088,31.4,500,-1.2,3156,-1.9,3276,25.1,3364,4.5,3360,1.7
은평구,불광2동,1,20,35.5,76,59.8,141,24.3,89,2193.4,215,919.2,171,28.2,39,153.39999999999998,97,206.3,73,242.6,107,58.4,20,0.6,428,-0.2,314,34.4,1631,8.3,1899,3.4
은평구,불광2동,1,30,32.4,133,70.5,206,26.0,140,2855.1,230,1053.5,226,35.099999999999994,80,145.7,232,253.7,190,326.4,259,64.1,58,0.30000000000000004,758,-0.30000000000000004,592,34.4,1924,8.100000000000001,2211,3.4
은평구,불광2동,1,40,20.1,136,72.2,226,25.5,183,2736.7,287,976.2,261,32.8,158,135.0,366,228.0,258,311.7,398,58.7,107,0.0,1116,-0.7,1150,27.299999999999997,2040,9.600000000000001,2212,3.4
은평구,불광2동,1,50,14.3,170,99.0,333,39.3,205,3452.9,413,1505.6,360,45.5,122,142.10000000000002,488,198.8,425,248.3,708,64.6,109,-0.30000000000000004,2385,-1.7,2616,26.9,3037,12.700000000000001,3092,3.4
은평구,불광2동,1,60,4.5,218,65.7,388,28.9,282,2043.0,471,1045.6,423,31.5,248,101.5,902,79.60000000000001,835,116.7,1016,38.8,208,-1.0,1856,-2.0,1913,30.6,1947,12.5,1955,0.0
은평구,불광2동,2,20,25.0,55,62.4,103,25.299999999999997,75,2221.0,119,955.4000000000001,108,29.4,33,88.6,58,183.8,50,278.8,126,48.099999999999994,19,0.30000000000000004,311,-0.1,264,31.700000000000003,1759,5.699999999999999,1831,3.4
은평구,불광2동,2,30,21.7,61,62.8,108,24.1,68,2180.1,145,934.3,116,29.0,45,97.5,100,236.89999999999998,76,393.4,137,56.6,26,0.2,543,-0.30000000000000004,333,34.0,1682,7.300000000000001,1835,3.4
은평구,불광2동,2,40,11.3,89,59.5,174,22.700000000000003,112,1607.1,278,749.9000000000001,257,24.5,62,91.1,165,192.6,132,342.5,321,47.5,42,-0.1,1115,-0.7,865,27.5,2087,6.800000000000001,2204,3.4
은평구,불광2동,2,50,6.7,200,85.5,340,34.4,307,1996.9,476,1063.2,498,34.4,150,117.4,488,170.3,372,283.8,1085,47.7,111,-0.5,2798,-1.7,2866,28.1,3520,8.2,3551,5.1
은평구,불광2동,2,60,2.9,386,56.1,632,23.7,512,1292.9,803,757.4,805,25.6,419,98.0,1347,81.4,1254,122.6,1595,36.7,390,-1.1,2421,-1.9,2464,31.1,2520,10.0,2527,1.7
은평구,수색동,1,20,33.400000000000006,38,62.5,77,28.1,38,1621.9,91,862.7,33,34.3,22,147.6,46,205.2,40,259.9,57,60.599999999999994,18,0.5,259,-0.2,247,27.6,965,6.1,1097,1.7
은평구,수색동,1,30,28.299999999999997,61,73.1,101,29.4,61,2153.1,104,1092.8,71,39.2,52,133.2,129,281.1,94,339.9,120,62.0,33,0.4,287,-0.2,302,30.1,1051,7.8,1254,3.4
은평구,수색동,1,40,19.0,46,77.9,101,29.4,58,2595.6,111,1085.3000000000002,54,39.2,72,128.5,164,260.1,132,327.1,232,60.7,53,0.1,591,-0.6,704,24.4,1180,8.9,1339,3.4
은평구,수색동,1,50,13.1,112,116.19999999999999,148,45.7,110,3661.1,167,1704.3000000000002,126,56.0,79,140.5,280,237.8,258,278.0,387,66.9,71,-0.30000000000000004,1427,-1.5,1645,33.1,1973,20.7,2053,3.4
은평구,수색동,1,60,4.1,75,75.5,146,33.6,122,2068.2,192,1029.6,117,40.5,110,98.6,445,94.8,440,115.3,554,34.2,102,-0.9,1019,-1.9,1056,11.6,1092,5.8,1096,0.0
은평구,수색동,2,20,22.4,9,66.8,19,27.9,19,1703.6,27,919.8,24,37.2,13,81.1,24,168.8,19,260.6,19,37.3,7,0.2,134,-0.1,136,27.0,881,8.9,901,3.4
은평구,수색동,2,30,16.0,39,61.0,58,26.9,41,1478.4,58,973.5999999999999,45,34.2,25,75.0,52,204.8,40,364.1,63,53.3,17,0.1,265,-0.30000000000000004,210,26.9,1065,6.9,1116,3.4
은평구,수색동,2,40,11.2,34,63.900000000000006,65,26.1,47,1390.6,81,806.0,39,33.2,32,82.5,75,197.8,62,346.79999999999995,133,44.0,19,-0.1,534,-0.6000000000000001,471,25.1,1068,6.8,1166,3.4
은평구,수색동,2,50,6.6,69,93.2,121,38.1,99,2008.6999999999998,173,1302.5,107,46.3,85,118.69999999999999,258,187.3,193,305.0,565,45.5,58,-0.4,1547,-1.5,1597,23.8,2097,5.2,2124,3.4
은평구,수색동,2,60,3.0,202,58.4,367,25.9,329,1148.1,430,747.8,355,31.2,264,96.5,862,92.6,790,134.4,1058,36.7,245,-1.2,1522,-1.9,1549,42.2,1602,0.0,1599,1.7
은평구,신사1동,1,20,35.8,55,57.599999999999994,140,23.9,102,1765.4,179,781.4,130,28.200000000000003,29,147.9,74,194.7,50,228.4,104,60.1,15,0.6,405,-0.2,306,30.5,1553,7.2,1707,3.4
은평구,신사1동,1,30,32.6,122,74.30000000000001,176,26.0,155,2508.1,225,965.2,179,35.599999999999994,66,150.9,182,273.7,141,353.70000000000005,215,67.3,55,0.30000000000000004,661,-0.30000000000000004,503,36.4,1919,7.4,2215,3.4
은평구,신사1동,1,40,20.7,119,74.80000000000001,197,26.7,134,2514.2,244,1007.6,174,34.2,121,138.5,263,249.7,209,334.2,357,60.9,90,0.1,973,-0.6,1015,27.799999999999997,1886,9.2,2074,3.4
은평구,신사1동,1,50,13.9,137,107.1,212,40.9,178,3536.1,279,1581.3,247,47.3,127,148.5,355,221.8,317,289.3,533,63.599999999999994,101,-0.2,1949,-1.5,2180,27.6,2627,17.1,2680,5.1
은평구,신사1동,1,60,4.4,128,66.0,229,29.4,209,1929.7,281,982.8,275,31.9,160,104.4,598,82.1,517,99.7,688,38.0,132,-1.0,1320,-1.9,1402,30.9,1423,3.3,1426,1.7
은평구,신사1동,2,20,22.799999999999997,26,62.0,59,25.3,44,1814.6,77,847.0,43,31.3,25,87.5,51,176.89999999999998,30,269.2,121,45.5,12,0.2,315,0.0,292,31.299999999999997,1656,7.0,1733,3.4
은평구,신사1동,2,30,20.1,66,60.5,98,23.5,95,1614.6999999999998,166,853.8,107,28.0,61,95.6,90,224.3,66,377.7,155,53.099999999999994,16,0.1,624,-0.30000000000000004,358,32.4,1952,7.199999999999999,2099,3.4
은평구,신사1동,2,40,10.8,81,56.900000000000006,135,22.7,129,1260.2,231,729.7,205,24.7,79,90.4,145,196.5,99,346.3,302,45.2,50,-0.2,1101,-0.7,837,26.1,2015,7.9,2124,3.4
은평구,신사1동,2,50,6.2,184,83.8,280,33.8,317,1837.6,412,1154.6,438,34.5,105,119.5,409,177.0,285,307.6,850,48.1,73,-0.4,2250,-1.5,2337,27.3,2968,9.0,2976,5.1
은평구,신사1동,2,60,2.5,261,55.900000000000006,435,24.8,419,1208.3,584,746.6,548,26.4,282,92.4,965,65.10000000000001,859,108.69999999999999,1196,31.7,257,-1.2,1755,-2.0,1787,18.7,1841,7.0,1844,5.1
은평구,신사2동,1,20,33.5,66,59.7,93,24.4,81,1689.4,146,762.5999999999999,107,29.4,35,147.6,90,190.7,84,240.60000000000002,111,56.400000000000006,29,0.4,384,-0.2,284,28.9,1247,7.3,1385,3.4
은평구,신사2동,1,30,32.3,98,74.4,159,28.0,110,2265.2,171,972.1,152,36.2,61,147.9,168,261.7,121,337.2,200,72.30000000000001,26,0.30000000000000004,532,-0.4,424,34.5,1431,8.5,1633,3.4
은평구,신사2동,1,40,20.799999999999997,103,75.9,172,29.4,111,2692.1000000000004,180,1077.3,147,34.8,72,134.4,205,234.8,148,323.8,235,60.8,47,0.1,845,-0.7,902,26.4,1596,9.8,1753,3.4
은평구,신사2동,1,50,14.1,94,111.0,162,42.9,124,3811.2000000000003,207,1683.4,178,50.9,74,154.5,324,219.7,237,286.5,464,64.5,48,-0.1,1737,-1.6,1917,27.0,2299,11.899999999999999,2350,5.1
은평구,신사2동,1,60,4.2,139,68.3,220,30.5,197,2039.3,278,1026.1,263,33.400000000000006,159,102.5,557,88.1,480,109.6,643,37.2,145,-1.1,1160,-1.9,1192,27.5,1226,11.7,1229,3.4
은평구,신사2동,2,20,24.8,14,64.6,27,26.1,32,1724.4,55,890.4000000000001,35,31.700000000000003,17,87.4,20,179.3,14,290.5,63,46.7,3,0.30000000000000004,207,-0.1,165,33.1,1230,5.0,1266,3.4
은평구,신사2동,2,30,21.799999999999997,40,63.1,44,25.6,63,1560.8000000000002,77,893.2,60,30.3,37,93.1,67,228.6,64,399.0,94,57.6,10,0.1,452,-0.30000000000000004,285,32.9,1407,7.1,1461,3.4
은평구,신사2동,2,40,11.6,65,60.0,107,23.9,96,1352.1,178,755.6,138,25.299999999999997,53,94.3,93,190.2,90,355.9,249,44.0,34,-0.1,880,-0.7,694,26.0,1676,7.1,1792,3.4
은평구,신사2동,2,50,6.199999999999999,94,90.7,171,36.1,160,1771.6,265,1110.7,288,36.8,77,116.30000000000001,319,171.9,240,303.0,669,43.9,57,-0.5,1875,-1.5,2019,27.3,2479,8.2,2496,5.1
은평구,신사2동,2,60,2.6,198,56.7,382,24.9,307,1145.2,476,708.9,463,26.8,263,92.9,864,76.0,773,112.4,984,28.5,247,-1.3,1470,-1.9,1490,26.4,1536,2.8,1536,3.4
은평구,역촌동,1,20,37.0,100,56.2,265,24.4,150,1847.8,363,823.5,290,27.799999999999997,39,148.7,112,200.89999999999998,77,241.2,185,56.8,33,0.6,784,-0.2,465,32.9,2809,7.2,3086,3.4
은평구,역촌동,1,30,31.7,270,70.2,442,26.2,331,2376.6,505,977.4,455,33.6,174,152.1,430,270.6,371,345.0,509,65.69999999999999,128,0.30000000000000004,1369,-0.4,1079,36.5,3602,9.100000000000001,4177,3.4
은평구,역촌동,1,40,20.6,237,70.7,370,24.6,255,2439.1,442,942.5999999999999,363,31.8,158,137.0,487,238.5,367,327.8,565,59.400000000000006,116,0.1,1892,-0.6,1992,28.3,3627,9.100000000000001,3956,3.4
은평구,역촌동,1,50,13.9,237,102.7,408,39.7,330,3439.5,552,1565.3000000000002,514,45.0,179,148.1,595,213.8,548,276.1,1027,63.3,143,-0.2,3448,-1.5,3825,29.8,4631,11.7,4707,5.1
은평구,역촌동,1,60,4.800000000000001,330,66.1,547,29.4,461,1886.8999999999999,652,984.4000000000001,639,30.9,298,104.80000000000001,1208,86.7,1057,119.2,1336,39.0,257,-0.8999999999999999,2602,-1.9,2723,36.2,2774,8.9,2787,1.7
은평구,역촌동,2,20,23.1,84,60.699999999999996,142,24.5,103,1887.8,240,870.5999999999999,121,29.6,33,85.2,83,174.4,55,265.2,173,45.2,19,0.30000000000000004,609,-0.2,453,30.6,3049,6.2,3171,3.4
은평구,역촌동,2,30,21.4,192,57.4,310,22.700000000000003,255,1676.1,421,840.6,343,26.799999999999997,119,97.1,223,227.5,162,381.8,371,55.7,65,0.1,1215,-0.30000000000000004,845,34.0,3863,7.1,4180,3.4
은평구,역촌동,2,40,11.5,199,54.0,369,20.799999999999997,351,1378.4,578,716.5,495,23.6,141,97.69999999999999,284,208.8,212,371.29999999999995,519,47.7,85,-0.1,1905,-0.6,1475,27.8,3787,8.1,4006,3.4
은평구,역촌동,2,50,7.4,292,80.69999999999999,493,33.0,483,1744.1,782,1093.8,878,32.2,160,120.69999999999999,689,183.9,531,303.1,1560,47.8,126,-0.4,4214,-1.6,4383,27.700000000000003,5468,9.5,5503,5.1
은평구,역촌동,2,60,2.9000000000000004,580,52.3,931,23.3,834,1145.0,1204,723.9,1183,24.8,559,96.4,1919,65.8,1626,111.6,2309,34.1,518,-1.3,3377,-1.9,3452,26.5,3540,5.1,3541,3.4
은평구,응암1동,1,20,35.2,79,54.900000000000006,166,23.2,112,2026.2,211,852.4,199,27.1,44,151.0,113,202.4,87,248.6,147,58.7,23,0.4,503,-0.30000000000000004,442,32.2,1691,7.0,1879,3.4
은평구,응암1동,1,30,30.5,143,70.7,226,26.1,190,2893.8,269,1036.1999999999998,246,34.2,101,137.1,245,289.0,189,350.5,251,67.8,61,0.30000000000000004,734,-0.30000000000000004,595,35.1,2175,9.2,2553,3.4
은평구,응암1동,1,40,20.1,142,73.30000000000001,214,25.5,155,2829.6,238,1019.4,219,33.4,95,131.8,286,255.70000000000002,219,328.6,401,61.7,65,0.1,1067,-0.5,1230,25.6,2241,9.4,2562,3.4
은평구,응암1동,1,50,14.1,164,106.9,248,39.3,198,3745.0,302,1589.3,297,46.5,118,147.2,394,230.7,343,281.4,583,66.4,96,-0.2,2049,-1.5,2325,25.6,2769,12.899999999999999,2859,3.4
은평구,응암1동,1,60,4.5,198,64.5,352,28.8,285,2041.5,418,1089.2,405,31.4,211,104.5,762,90.6,713,107.7,907,39.4,183,-1.0,1627,-1.9,1720,23.6,1755,3.3,1751,5.1
은평구,응암1동,2,20,23.6,27,61.0,69,24.4,42,2107.3,85,948.2,55,29.200000000000003,22,85.9,27,190.6,29,288.3,88,46.5,11,0.30000000000000004,323,-0.2,223,32.0,1851,6.6,1892,3.4
은평구,응암1동,2,30,18.4,85,56.900000000000006,144,23.3,116,1907.5,165,886.5,155,26.9,55,86.2,92,231.8,63,387.79999999999995,157,53.1,27,0.1,721,-0.30000000000000004,399,31.7,2393,7.7,2494,3.4
은평구,응암1동,2,40,10.2,95,53.7,197,21.1,145,1500.0,274,757.7,214,22.3,73,89.8,141,200.8,87,362.5,260,44.599999999999994,33,-0.1,1199,-0.7,905,24.799999999999997,2322,8.3,2482,3.4
은평구,응암1동,2,50,6.8,157,80.0,276,32.5,271,1931.2,424,1148.1999999999998,473,32.8,84,114.2,356,187.0,267,292.4,875,46.3,61,-0.30000000000000004,2505,-1.6,2633,25.7,3251,10.2,3307,5.1
은평구,응암1동,2,60,3.1,372,54.3,571,22.7,508,1224.6,706,756.6,717,24.0,323,94.0,1141,77.2,1008,117.7,1452,32.6,288,-1.1,2169,-2.0,2214,21.3,2285,21.7,2288,3.4
은평구,응암2동,1,20,34.099999999999994,62,56.4,103,24.1,65,1957.8000000000002,125,856.8,125,27.2,20,155.5,48,189.2,45,231.10000000000002,78,59.7,11,0.5,313,-0.2,267,29.700000000000003,1097,8.0,1247,3.4
은평구,응암2동,1,30,28.8,92,75.9,127,28.1,86,2624.5,137,1077.6,140,35.5,75,138.7,177,295.2,123,365.9,204,66.6,48,0.30000000000000004,551,-0.30000000000000004,492,34.2,1638,10.2,1929,3.4
은평구,응암2동,1,40,20.1,76,79.0,135,27.9,75,2854.4,138,1068.4,133,35.2,92,136.2,209,265.0,149,342.2,240,60.7,58,0.1,797,-0.5,868,25.6,1822,9.9,2057,3.4
은평구,응암2동,1,50,13.3,100,109.9,172,40.5,111,3809.0,175,1551.6,184,46.8,85,140.7,264,228.70000000000002,250,279.0,420,63.5,68,-0.2,1497,-1.5,1746,23.4,2100,9.9,2158,5.1
은평구,응암2동,1,60,4.6,127,67.4,222,28.6,154,2070.3,252,1051.2,250,30.7,121,101.9,459,96.9,429,121.0,551,39.3,109,-0.8999999999999999,1099,-1.7999999999999998,1187,17.3,1231,1.7,1230,1.7
은평구,응암2동,2,20,22.2,32,59.2,65,25.0,43,1919.4,69,904.6,63,28.700000000000003,18,86.3,47,168.3,39,278.9,85,47.5,10,0.2,279,-0.2,211,30.4,1161,8.0,1175,3.4
은평구,응암2동,2,30,15.5,76,56.4,108,25.0,74,1683.1,111,917.8,126,26.4,63,77.9,80,213.3,73,371.5,124,47.3,19,0.1,560,-0.30000000000000004,322,29.0,1779,8.100000000000001,1903,3.4
은평구,응암2동,2,40,10.0,43,54.6,90,22.6,60,1341.3,147,775.1,110,22.1,44,82.2,86,194.60000000000002,61,354.9,209,43.0,29,-0.1,929,-0.6,599,23.5,1817,6.9,1967,3.4
은평구,응암2동,2,50,5.7,108,79.3,182,32.5,161,1881.8,237,1112.2,276,31.1,55,108.2,240,168.3,169,284.5,606,40.2,46,-0.5,1717,-1.6,1824,29.6,2315,8.4,2348,5.1
